leakage_model,gap_height_m,efficiency,effective_leak_area_m2,choke_classification,pressure_psi,event_volume_m3,flow_m3_s,reset_time_s,reset_time_min,reset_status
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,49.8,1.0,0.5276461207806071,1.8952096123071764,0.031586826871786274,overviolent
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,49.8,5.0,0.5276461207806071,9.476048061535883,0.1579341343589314,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,49.8,10.0,0.5276461207806071,18.952096123071765,0.3158682687178628,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,49.8,25.0,0.5276461207806071,47.38024030767941,0.7896706717946568,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,49.8,50.0,0.5276461207806071,94.76048061535882,1.5793413435893136,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,42.7,1.0,0.9771742437792853,1.0233589417302227,0.017055982362170378,overviolent
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,42.7,5.0,0.9771742437792853,5.116794708651113,0.08527991181085189,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,42.7,10.0,0.9771742437792853,10.233589417302227,0.17055982362170377,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,42.7,25.0,0.9771742437792853,25.583973543255567,0.42639955905425947,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,42.7,50.0,0.9771742437792853,51.167947086511134,0.8527991181085189,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,49.8,1.0,1.0552922415612143,0.9476048061535882,0.015793413435893137,overviolent
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,49.8,5.0,1.0552922415612143,4.738024030767941,0.0789670671794657,overviolent
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,49.8,10.0,1.0552922415612143,9.476048061535883,0.1579341343589314,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,49.8,25.0,1.0552922415612143,23.690120153839704,0.3948353358973284,controlled_reset
perimeter_gap,0.005,0.1,0.00225,sealed_too_tight,49.8,50.0,1.0552922415612143,47.38024030767941,0.7896706717946568,controlled_reset
perimeter_gap,0.005,0.25,0.005625,controlled_choke,42.7,1.0,2.442935609448213,0.4093435766920891,0.006822392944868152,overviolent
perimeter_gap,0.005,0.25,0.005625,controlled_choke,42.7,5.0,2.442935609448213,2.0467178834604454,0.034111964724340756,overviolent
perimeter_gap,0.005,0.25,0.005625,controlled_choke,42.7,10.0,2.442935609448213,4.093435766920891,0.06822392944868151,overviolent
perimeter_gap,0.005,0.25,0.005625,controlled_choke,42.7,25.0,2.442935609448213,10.233589417302227,0.17055982362170377,controlled_reset
perimeter_gap,0.005,0.25,0.005625,controlled_choke,42.7,50.0,2.442935609448213,20.467178834604454,0.34111964724340754,controlled_reset
perimeter_gap,0.005,0.25,0.005625,controlled_choke,49.8,1.0,2.6382306039030357,0.37904192246143525,0.0063173653743572545,overviolent
perimeter_gap,0.005,0.25,0.005625,controlled_choke,49.8,5.0,2.6382306039030357,1.8952096123071764,0.031586826871786274,overviolent
perimeter_gap,0.005,0.25,0.005625,controlled_choke,49.8,10.0,2.6382306039030357,3.790419224614353,0.06317365374357255,overviolent
perimeter_gap,0.005,0.25,0.005625,controlled_choke,49.8,25.0,2.6382306039030357,9.476048061535883,0.1579341343589314,controlled_reset
perimeter_gap,0.005,0.25,0.005625,controlled_choke,49.8,50.0,2.6382306039030357,18.952096123071765,0.3158682687178628,controlled_reset
perimeter_gap,0.005,0.5,0.01125,controlled_choke,42.7,1.0,4.885871218896426,0.20467178834604455,0.003411196472434076,overviolent
perimeter_gap,0.005,0.5,0.01125,controlled_choke,42.7,5.0,4.885871218896426,1.0233589417302227,0.017055982362170378,overviolent
perimeter_gap,0.005,0.5,0.01125,controlled_choke,42.7,10.0,4.885871218896426,2.0467178834604454,0.034111964724340756,overviolent
perimeter_gap,0.005,0.5,0.01125,controlled_choke,42.7,25.0,4.885871218896426,5.116794708651113,0.08527991181085189,controlled_reset
